raceId,driverId,constructorId,number,position,q1,q2,q3
926,1,131,44,1,1:28.586,1:26.894,1:26.327
926,3,131,6,2,1:28.906,1:27.097,1:26.921
926,13,3,19,3,1:29.246,1:27.895,1:27.718
926,20,6,5,4,1:29.307,1:27.742,1:27.757
926,8,6,7,5,1:29.754,1:27.807,1:27.790
926,822,3,77,6,1:29.641,1:27.796,1:28.087
926,817,9,3,7,1:29.788,1:28.679,1:28.329
926,832,5,55,8,1:29.597,1:28.601,1:28.510
926,154,208,8,9,1:29.537,1:28.589,1:28.560
926,813,208,13,10,1:29.847,1:28.726,1:29.480
927,1,131,44,1,1:39.269,1:41.517,1:49.834
927,20,6,5,2,1:39.814,1:39.632,1:49.908
927,3,131,6,3,1:39.374,1:39.377,1:50.299
927,817,9,3,4,1:40.504,1:41.085,1:51.541
927,826,9,26,5,1:40.546,1:41.665,1:51.951
927,830,5,33,6,1:40.793,1:41.430,1:51.981
927,13,3,19,7,1:40.543,1:41.230,1:52.473
927,154,208,8,8,1:40.303,1:41.209,1:52.981
927,822,3,77,9,1:40.249,1:40.650,1:53.179
927,828,15,9,10,1:40.340,1:41.748,1:53.261
928,1,131,44,1,1:38.285,1:36.423,1:35.782
928,3,131,6,2,1:38.496,1:36.747,1:35.828
928,20,6,5,3,1:37.502,1:36.957,1:36.687
928,13,3,19,4,1:38.433,1:37.357,1:36.954
928,822,3,77,5,1:38.014,1:37.763,1:37.143
928,8,6,7,6,1:37.790,1:37.109,1:37.232
928,817,9,3,7,1:38.534,1:37.939,1:37.540
928,154,208,8,8,1:38.209,1:38.063,1:37.905
928,831,15,12,9,1:38.521,1:38.017,1:38.067
928,828,15,9,10,1:38.941,1:38.127,1:38.158
929,1,131,44,1,1:33.928,1:32.669,1:32.571
929,20,6,5,2,1:34.919,1:33.623,1:32.982
929,3,131,6,3,1:34.398,1:33.878,1:33.129
929,8,6,7,4,1:34.568,1:33.540,1:33.227
929,822,3,77,5,1:34.161,1:33.897,1:33.381
929,13,3,19,6,1:34.488,1:33.551,1:33.744
929,817,9,3,7,1:34.691,1:34.403,1:33.832
929,807,10,27,8,1:35.653,1:34.613,1:34.450
929,832,5,55,9,1:35.371,1:34.641,1:34.462
929,154,208,8,10,1:35.007,1:34.123,1:34.484
930,3,131,6,1,1:26.490,1:25.166,1:24.681
930,1,131,44,2,1:26.382,1:25.740,1:24.948
930,20,6,5,3,1:27.534,1:26.167,1:25.458
930,822,3,77,4,1:27.262,1:26.197,1:25.694
930,832,5,55,5,1:26.773,1:26.475,1:26.136
930,830,5,33,6,1:27.393,1:26.441,1:26.249
930,8,6,7,7,1:26.637,1:26.016,1:26.414
930,826,9,26,8,1:27.833,1:26.889,1:26.629
930,13,3,19,9,1:27.165,1:26.147,1:26.757
930,817,9,3,10,1:27.611,1:26.692,1:26.770
931,1,131,44,1,1:16.588,1:15.864,1:15.098
931,3,131,6,2,1:16.528,1:15.471,1:15.440
931,20,6,5,3,1:17.502,1:16.181,1:15.849
931,817,9,3,4,1:17.254,1:16.706,1:16.041
931,826,9,26,5,1:16.845,1:16.453,1:16.182
931,8,6,7,6,1:17.660,1:16.440,1:16.427
931,815,10,11,7,1:17.376,1:16.999,1:16.808
931,832,5,55,8,1:17.246,1:16.762,1:16.931
931,813,208,13,9,1:17.630,1:16.775,1:16.946
931,830,5,33,10,1:16.750,1:16.546,1:16.957
932,1,131,44,1,1:15.895,1:14.661,1:14.393
932,3,131,6,2,1:15.893,1:14.673,1:14.702
932,8,6,7,3,1:16.259,1:15.348,1:15.014
932,822,3,77,4,1:16.552,1:15.506,1:15.102
932,154,208,8,5,1:15.833,1:15.187,1:15.194
932,813,208,13,6,1:16.098,1:15.622,1:15.329
932,807,10,27,7,1:16.186,1:15.706,1:15.614
932,826,9,26,8,1:16.415,1:15.891,1:16.079
932,817,9,3,9,1:16.410,1:16.006,1:16.114
932,815,10,11,10,1:16.827,1:15.974,1:16.338
933,1,131,44,1,1:12.218,1:09.062,1:08.455
933,3,131,6,2,1:10.976,1:08.634,1:08.655
933,20,6,5,3,1:11.184,1:09.392,1:08.810
933,13,3,19,4,1:11.830,1:09.719,1:09.192
933,807,10,27,5,1:11.319,1:09.604,1:09.278
933,822,3,77,6,1:11.894,1:09.598,1:09.319
933,830,5,33,7,1:11.307,1:09.631,1:09.612
933,826,9,26,8,1:12.092,1:10.187,1:09.694
933,831,15,12,9,1:12.001,1:09.652,1:09.713
934,1,131,44,1,1:33.796,1:33.068,1:32.248
934,3,131,6,2,1:33.475,1:32.737,1:32.361
934,13,3,19,3,1:34.542,1:33.707,1:33.085
934,822,3,77,4,1:34.171,1:33.020,1:33.149
934,8,6,7,5,1:33.426,1:33.911,1:33.379
934,20,6,5,6,1:33.562,1:33.641,1:33.547
934,826,9,26,7,1:34.422,1:33.520,1:33.636
934,832,5,55,8,1:34.641,1:34.071,1:33.649
934,807,10,27,9,1:34.594,1:33.693,1:33.673
934,817,9,3,10,1:34.272,1:33.749,1:33.943
936,1,131,44,1,1:22.890,1:22.285,1:22.020
936,3,131,6,2,1:22.979,1:22.775,1:22.595
936,20,6,5,3,1:23.312,1:23.168,1:22.739
936,817,9,3,4,1:24.408,1:23.230,1:22.774
936,8,6,7,5,1:23.596,1:23.460,1:23.020
936,822,3,77,6,1:23.649,1:23.555,1:23.222
936,826,9,26,7,1:23.587,1:23.597,1:23.332
936,13,3,19,8,1:23.895,1:23.598,1:23.537
936,830,5,33,9,1:24.032,1:23.781,1:23.679
936,154,208,8,10,1:24.242,1:23.805,1:24.181
937,1,131,44,1,1:48.908,1:48.024,1:47.197
937,3,131,6,2,1:48.923,1:47.955,1:47.655
937,822,3,77,3,1:49.026,1:49.044,1:48.537
937,154,208,8,4,1:49.353,1:48.981,1:48.561
937,815,10,11,5,1:49.006,1:48.792,1:48.599
937,817,9,3,6,1:49.664,1:49.042,1:48.639
937,13,3,19,7,1:49.688,1:48.806,1:48.685
937,813,208,13,8,1:49.568,1:48.956,1:48.754
937,20,6,5,9,1:49.264,1:48.761,1:48.825
937,832,5,55,10,1:49.109,1:49.065,1:49.771
938,1,131,44,1,1:24.251,1:23.383,1:23.397
938,8,6,7,2,1:24.662,1:23.757,1:23.631
938,20,6,5,3,1:24.989,1:23.577,1:23.685
938,3,131,6,4,1:24.609,1:23.864,1:23.703
938,13,3,19,5,1:25.184,1:23.983,1:23.940
938,822,3,77,6,1:24.979,1:24.313,1:24.127
938,815,10,11,7,1:24.801,1:24.379,1:24.626
938,154,208,8,8,1:25.144,1:24.448,1:25.054
938,807,10,27,9,1:24.937,1:24.510,1:25.317
938,828,15,9,10,1:25.122,1:24.457,1:26.214
939,20,6,5,1,1:46.017,1:44.743,1:43.885
939,817,9,3,2,1:46.166,1:45.291,1:44.428
939,8,6,7,3,1:46.467,1:45.140,1:44.667
939,826,9,26,4,1:45.340,1:44.979,1:44.745
939,1,131,44,5,1:45.765,1:45.650,1:45.300
939,3,131,6,6,1:46.201,1:45.653,1:45.415
939,822,3,77,7,1:46.231,1:45.887,1:45.676
939,830,5,33,8,1:46.483,1:45.635,1:45.798
939,13,3,19,9,1:46.879,1:45.701,1:46.077
939,154,208,8,10,1:46.860,1:45.805,1:46.413
940,3,131,6,1,1:33.015,1:32.632,1:32.584
940,1,131,44,2,1:32.844,1:32.789,1:32.660
940,822,3,77,3,1:34.326,1:33.416,1:33.024
940,20,6,5,4,1:34.431,1:33.844,1:33.245
940,13,3,19,5,1:34.744,1:33.377,1:33.337
940,8,6,7,6,1:34.171,1:33.361,1:33.347
940,817,9,3,7,1:34.399,1:34.153,1:33.497
940,154,208,8,8,1:34.398,1:34.278,1:33.967
941,3,131,6,1,1:38.343,1:37.500,1:37.113
941,1,131,44,2,1:38.558,1:37.672,1:37.433
941,822,3,77,3,1:38.448,1:38.194,1:37.912
941,20,6,5,4,1:38.598,1:38.402,1:37.965
941,8,6,7,5,1:39.207,1:38.224,1:38.348
941,807,10,27,6,1:39.250,1:38.727,1:38.659
941,815,10,11,7,1:39.617,1:38.914,1:38.691
941,154,208,8,8,1:39.056,1:38.754,1:38.787
941,830,5,33,9,1:39.411,1:39.119,1:38.924
941,817,9,3,10,1:39.574,1:39.005,1:39.728
943,3,131,6,1,1:20.436,1:20.053,1:19.480
943,1,131,44,2,1:20.808,1:19.829,1:19.668
943,20,6,5,3,1:20.503,1:20.045,1:19.850
943,826,9,26,4,1:20.826,1:20.490,1:20.398
943,817,9,3,5,1:21.166,1:20.783,1:20.399
943,822,3,77,6,1:20.817,1:20.458,1:20.448
943,13,3,19,7,1:21.379,1:20.642,1:20.567
943,830,5,33,8,1:20.995,1:20.894,1:20.710
943,815,10,11,9,1:20.966,1:20.669,1:20.716
943,807,10,27,10,1:21.315,1:20.935,1:20.788
944,3,131,6,1,1:11.746,1:12.213,1:11.282
944,1,131,44,2,1:11.682,1:11.665,1:11.360
944,20,6,5,3,1:12.240,1:11.928,1:11.804
944,822,3,77,4,1:12.934,1:12.374,1:12.085
944,8,6,7,5,1:12.185,1:12.243,1:12.144
944,807,10,27,6,1:12.595,1:12.485,1:12.265
944,826,9,26,7,1:12.730,1:12.527,1:12.322
944,13,3,19,8,1:12.980,1:12.858,1:12.415
944,817,9,3,9,1:12.639,1:12.825,1:12.417
944,830,5,33,10,1:12.824,1:12.712,1:12.739
945,3,131,6,1,1:41.111,1:40.979,1:40.237
945,1,131,44,2,1:40.974,1:40.758,1:40.614
945,8,6,7,3,1:42.500,1:41.612,1:41.051
945,815,10,11,4,1:41.983,1:41.560,1:41.184
945,817,9,3,5,1:42.275,1:41.830,1:41.444
945,822,3,77,6,1:42.608,1:41.868,1:41.656
945,807,10,27,7,1:41.996,1:41.925,1:41.686
945,13,3,19,8,1:42.303,1:42.349,1:41.759
945,826,9,26,9,1:42.540,1:42.328,1:41.933
945,832,5,55,10,1:42.911,1:42.482,1:42.708
948,1,131,44,1,1:25.351,1:24.605,1:23.837
948,3,131,6,2,1:26.934,1:24.796,1:24.197
948,20,6,5,3,1:26.945,1:25.257,1:24.675
948,8,6,7,4,1:26.579,1:25.615,1:25.033
948,830,5,33,5,1:26.934,1:25.615,1:25.434
948,13,3,19,6,1:25.918,1:25.644,1:25.458
948,832,5,55,7,1:27.057,1:25.384,1:25.582
948,817,9,3,8,1:26.945,1:25.599,1:25.589
949,1,131,44,1,1:31.391,1:30.039,1:29.493
949,3,131,6,2,1:31.325,1:30.535,1:29.570
949,20,6,5,3,1:31.636,1:30.409,1:30.012
949,8,6,7,4,1:31.685,1:30.559,1:30.244
949,817,9,3,5,1:31.403,1:31.122,1:30.854
949,822,3,77,6,1:31.672,1:30.931,1:31.153
949,13,3,19,7,1:32.045,1:31.374,1:31.155
949,807,10,27,8,1:31.987,1:31.604,1:31.620
950,3,131,6,1,1:37.669,1:36.240,1:35.402
950,817,9,3,2,1:37.672,1:36.815,1:35.917
950,8,6,7,3,1:37.347,1:36.118,1:35.972
950,20,6,5,4,1:37.001,1:36.183,1:36.246
950,822,3,77,5,1:37.537,1:36.831,1:36.296
950,826,9,26,6,1:37.719,1:36.948,1:36.399
950,815,10,11,7,1:38.096,1:37.149,1:36.865
950,832,5,55,8,1:37.656,1:37.204,1:36.881
950,830,5,33,9,1:38.181,1:37.265,1:37.194
951,3,131,6,1,1:36.119,1:35.337,1:35.417
951,20,6,5,2,1:36.555,1:36.623,1:36.123
951,822,3,77,3,1:37.746,1:37.140,1:36.536
951,8,6,7,4,1:36.976,1:36.741,1:36.663
951,13,3,19,5,1:37.753,1:37.230,1:37.016
951,817,9,3,6,1:38.091,1:37.569,1:37.125
951,815,10,11,7,1:38.006,1:37.282,1:37.212
951,826,9,26,8,1:38.265,1:37.606,1:37.459
951,830,5,33,9,1:38.123,1:37.510,1:37.583
952,1,131,44,1,1:23.214,1:22.159,1:22.000
952,3,131,6,2,1:23.002,1:22.759,1:22.280
952,817,9,3,3,1:23.749,1:23.585,1:22.680
952,830,9,33,4,1:23.578,1:23.178,1:23.087
952,8,6,7,5,1:23.796,1:23.504,1:23.113
952,20,6,5,6,1:24.124,1:23.688,1:23.334
952,822,3,77,7,1:24.251,1:24.023,1:23.522
952,832,5,55,8,1:24.496,1:24.077,1:23.643
952,815,10,11,9,1:24.698,1:24.003,1:23.782
952,4,1,14,10,1:24.578,1:24.192,1:23.981
953,817,9,3,1,1:14.912,1:14.357,1:13.622
953,3,131,6,2,1:14.873,1:14.043,1:13.791
953,1,131,44,3,1:14.826,1:14.056,1:13.942
953,20,6,5,4,1:14.610,1:14.318,1:14.552
953,807,10,27,5,1:15.333,1:14.989,1:14.726
953,8,6,7,6,1:15.499,1:14.789,1:14.732
953,832,5,55,7,1:15.467,1:14.805,1:14.749
953,815,10,11,8,1:15.328,1:14.937,1:14.902
953,826,5,26,9,1:15.384,1:14.794,1:15.273
953,4,1,14,10,1:15.504,1:15.107,1:15.363
954,1,131,44,1,1:14.121,1:13.076,1:12.812
954,3,131,6,2,1:13.714,1:13.094,1:12.874
954,20,6,5,3,1:13.925,1:13.857,1:12.990
954,817,9,3,4,1:14.030,1:13.540,1:13.166
954,830,9,33,5,1:14.601,1:13.793,1:13.414
954,8,6,7,6,1:14.477,1:13.849,1:13.579
954,822,3,77,7,1:14.389,1:13.791,1:13.670
954,13,3,19,8,1:14.815,1:13.864,1:13.769
954,807,10,27,9,1:14.663,1:14.166,1:13.952
954,4,1,14,10,1:15.026,1:14.260,1:14.338
955,3,131,6,1,1:43.685,1:42.520,1:42.758
955,815,10,11,2,1:44.462,1:43.939,1:43.515
955,817,9,3,3,1:44.570,1:44.141,1:43.966
955,20,6,5,4,1:45.062,1:44.461,1:43.966
955,8,6,7,5,1:44.936,1:44.533,1:44.269
955,13,3,19,6,1:45.494,1:44.696,1:44.483
955,826,5,26,7,1:44.694,1:44.687,1:44.717
955,822,3,77,8,1:44.706,1:44.477,1:45.246
955,830,9,33,9,1:44.939,1:44.387,1:45.570
955,1,131,44,10,1:44.259,1:43.526,2:01.954
956,1,131,44,1,1:06.947,1:06.228,1:07.922
956,3,131,6,2,1:06.516,1:06.403,1:08.465
956,807,10,27,3,1:07.385,1:07.257,1:09.285
956,20,6,5,4,1:06.761,1:06.602,1:09.781
956,18,1,22,5,1:07.653,1:07.572,1:09.900
956,8,6,7,6,1:07.240,1:06.940,1:09.901
956,817,9,3,7,1:07.500,1:06.840,1:09.980
956,822,3,77,8,1:07.148,1:06.911,1:10.440
956,830,9,33,9,1:07.131,1:06.866,1:11.153
956,13,3,19,10,1:07.419,1:07.145,1:11.977
957,1,131,44,1,1:30.739,1:29.243,1:29.287
957,3,131,6,2,1:30.724,1:29.970,1:29.606
957,830,9,33,3,1:31.305,1:30.697,1:30.313
957,817,9,3,4,1:31.684,1:31.319,1:30.618
957,8,6,7,5,1:31.326,1:31.385,1:30.881
957,20,6,5,6,1:31.606,1:30.711,1:31.490
957,822,3,77,7,1:31.913,1:31.478,1:31.557
957,832,5,55,8,1:32.115,1:31.708,1:31.989
957,807,10,27,9,1:32.349,1:31.770,1:32.172
957,4,1,14,10,1:32.281,1:31.740,1:32.343
958,3,131,6,1,1:33.302,1:22.806,1:19.965
958,1,131,44,2,1:34.210,1:24.836,1:20.108
958,817,9,3,3,1:39.968,1:23.234,1:20.280
958,830,9,33,4,1:40.424,1:22.660,1:20.557
958,20,6,5,5,1:35.718,1:24.082,1:20.874
958,832,5,55,6,1:36.115,1:24.734,1:21.131
958,4,1,14,7,1:35.165,1:23.816,1:21.211
958,18,1,22,8,1:37.983,1:24.456,1:21.597
958,807,10,27,9,1:41.471,1:23.901,1:21.823
958,822,3,77,10,1:42.758,1:24.506,1:22.182
959,3,131,6,1,1:15.485,1:14.839,1:14.363
959,1,131,44,2,1:15.243,1:14.748,1:14.470
959,817,9,3,3,1:15.591,1:15.545,1:14.726
959,830,9,33,4,1:15.875,1:15.124,1:14.834
959,8,6,7,5,1:15.752,1:15.242,1:15.142
959,20,6,5,6,1:15.927,1:15.630,1:15.315
959,807,10,27,7,1:16.301,1:15.623,1:15.510
959,822,3,77,8,1:15.952,1:15.490,1:15.530
959,815,10,11,9,1:16.169,1:15.500,1:15.537
959,13,3,19,10,1:16.503,1:15.699,1:15.615
960,3,131,6,1,1:48.019,1:46.999,1:46.744
960,830,9,33,2,1:48.407,1:47.163,1:46.893
960,8,6,7,3,1:47.912,1:47.664,1:46.910
960,20,6,5,4,1:47.802,1:47.944,1:47.108
960,817,9,3,5,1:48.407,1:48.027,1:47.216
960,815,10,11,6,1:48.106,1:47.485,1:47.407
960,807,10,27,7,1:48.080,1:47.317,1:47.543
960,822,3,77,8,1:48.655,1:47.918,1:47.612
960,18,1,22,9,1:48.700,1:48.051,1:48.114
960,13,3,19,10,1:47.738,1:47.667,1:48.263
961,1,131,44,1,1:21.854,1:21.498,1:21.135
961,3,131,6,2,1:22.497,1:21.809,1:21.613
961,20,6,5,3,1:23.077,1:22.275,1:21.972
961,8,6,7,4,1:23.217,1:22.568,1:22.065
961,822,3,77,5,1:23.264,1:22.499,1:22.388
961,817,9,3,6,1:23.158,1:22.638,1:22.389
961,830,9,33,7,1:23.229,1:22.857,1:22.411
961,815,10,11,8,1:23.439,1:22.922,1:22.814
961,807,10,27,9,1:23.259,1:22.951,1:22.836
961,821,210,21,10,1:23.386,1:22.856,1:23.184
962,3,131,6,1,1:45.316,1:43.020,1:42.584
962,817,9,3,2,1:44.255,1:43.933,1:43.115
962,1,131,44,3,1:45.167,1:43.471,1:43.288
962,830,9,33,4,1:45.036,1:44.112,1:43.328
962,8,6,7,5,1:44.964,1:44.159,1:43.540
962,832,5,55,6,1:45.499,1:44.493,1:44.197
962,826,5,26,7,1:45.291,1:44.475,1:44.469
962,807,10,27,8,1:46.081,1:44.737,1:44.479
962,4,1,14,9,1:45.373,1:44.653,1:44.553
962,815,10,11,10,1:45.204,1:44.703,1:44.582
963,1,131,44,1,1:34.444,1:33.046,1:32.850
963,3,131,6,2,1:34.460,1:33.609,1:33.264
963,830,9,33,3,1:35.443,1:33.775,1:33.420
963,817,9,3,4,1:35.079,1:33.888,1:33.467
963,20,6,5,5,1:34.557,1:33.972,1:33.584
963,8,6,7,6,1:34.556,1:33.903,1:33.632
963,815,10,11,7,1:35.068,1:34.538,1:34.319
963,807,10,27,8,1:34.827,1:34.441,1:34.489
963,18,1,22,9,1:35.267,1:34.431,1:34.518
963,13,3,19,10,1:35.267,1:34.422,1:34.671
964,3,131,6,1,1:31.858,1:30.714,1:30.647
964,1,131,44,2,1:32.218,1:31.129,1:30.660
964,8,6,7,3,1:31.674,1:31.406,1:30.949
964,20,6,5,4,1:31.659,1:31.227,1:31.028
964,830,9,33,5,1:32.487,1:31.489,1:31.178
964,817,9,3,6,1:32.538,1:31.719,1:31.240
964,815,10,11,7,1:32.682,1:32.237,1:31.961
964,154,210,8,8,1:32.458,1:32.176,1:31.961
964,807,10,27,9,1:32.448,1:32.200,1:32.142
964,821,210,21,10,1:32.620,1:32.155,1:32.547
965,1,131,44,1,1:36.296,1:36.450,1:34.999
965,3,131,6,2,1:36.397,1:36.351,1:35.215
965,817,9,3,3,1:36.759,1:36.255,1:35.509
965,830,9,33,4,1:36.613,1:36.857,1:35.747
965,8,6,7,5,1:36.985,1:36.584,1:36.131
965,20,6,5,6,1:37.151,1:36.462,1:36.358
965,807,10,27,7,1:36.950,1:36.626,1:36.628
965,822,3,77,8,1:37.456,1:37.202,1:37.116
965,13,3,19,9,1:37.402,1:37.214,1:37.269
965,832,5,55,10,1:37.744,1:37.175,1:37.326
966,1,131,44,1,1:19.447,1:19.137,1:18.704
966,3,131,6,2,1:19.996,1:19.761,1:18.958
966,830,9,33,3,1:19.874,1:18.972,1:19.054
966,817,9,3,4,1:19.713,1:19.553,1:19.133
966,807,10,27,5,1:20.599,1:19.769,1:19.330
966,8,6,7,6,1:19.554,1:19.936,1:19.376
966,20,6,5,7,1:19.865,1:19.385,1:19.381
966,822,3,77,8,1:20.338,1:19.958,1:19.551
966,13,3,19,9,1:20.423,1:20.151,1:20.032
966,832,5,55,10,1:20.457,1:20.169,1:20.378
967,1,131,44,1,1:11.511,1:11.238,1:10.736
967,3,131,6,2,1:11.815,1:11.373,1:10.838
967,8,6,7,3,1:12.100,1:12.301,1:11.404
967,830,9,33,4,1:11.957,1:11.834,1:11.485
967,20,6,5,5,1:12.159,1:12.010,1:11.495
967,817,9,3,6,1:12.409,1:12.047,1:11.540
967,154,210,8,7,1:12.893,1:12.343,1:11.937
967,807,10,27,8,1:12.428,1:12.360,1:12.104
967,815,10,11,9,1:12.684,1:12.331,1:12.165
967,4,1,14,10,1:12.700,1:12.312,1:12.266
968,1,131,44,1,1:39.487,1:39.382,1:38.755
968,3,131,6,2,1:40.511,1:39.490,1:39.058
968,817,9,3,3,1:41.002,1:40.429,1:39.589
968,8,6,7,4,1:40.338,1:39.629,1:39.604
968,20,6,5,5,1:40.341,1:40.034,1:39.661
968,830,9,33,6,1:40.424,1:39.903,1:39.818
968,807,10,27,7,1:41.000,1:40.709,1:40.501
968,815,10,11,8,1:40.864,1:40.743,1:40.519
968,4,1,14,9,1:41.616,1:41.044,1:41.106
968,13,3,19,10,1:41.157,1:40.858,1:41.213
969,1,131,44,1,1:24.191,1:23.251,1:22.188
969,20,6,5,2,1:25.210,1:23.401,1:22.456
969,822,131,77,3,1:24.514,1:23.215,1:22.481
969,8,6,7,4,1:24.352,1:23.376,1:23.033
969,830,9,33,5,1:24.482,1:24.092,1:23.485
969,154,210,8,6,1:25.419,1:24.718,1:24.074
969,13,3,19,7,1:25.099,1:24.597,1:24.443
969,832,5,55,8,1:25.542,1:24.997,1:24.487
969,826,5,26,9,1:25.970,1:24.864,1:24.512
970,1,131,44,1,1:33.333,1:32.406,1:31.678
970,20,6,5,2,1:33.078,1:32.391,1:31.864
970,822,131,77,3,1:33.684,1:32.552,1:31.865
970,8,6,7,4,1:33.341,1:32.181,1:32.140
970,817,9,3,5,1:34.041,1:33.546,1:33.033
970,13,3,19,6,1:34.205,1:33.759,1:33.507
970,807,4,27,7,1:34.453,1:33.636,1:33.580
970,815,10,11,8,1:34.657,1:33.920,1:33.706
970,826,5,26,9,1:34.440,1:34.034,1:33.719
970,840,3,18,10,1:33.986,1:34.090,1:34.220
971,822,131,77,1,1:31.041,1:29.555,1:28.769
971,1,131,44,2,1:30.814,1:29.535,1:28.792
971,20,6,5,3,1:31.037,1:29.596,1:29.247
971,817,9,3,4,1:31.667,1:30.497,1:29.545
971,8,6,7,5,1:30.988,1:29.843,1:29.567
971,830,9,33,6,1:30.904,1:30.307,1:29.687
971,807,4,27,7,1:31.057,1:30.169,1:29.842
971,13,3,19,8,1:31.373,1:30.677,1:30.074
971,154,210,8,9,1:31.691,1:30.857,1:30.763
971,835,4,30,10,1:31.458,1:30.899,1:31.074
972,20,6,5,1,1:34.493,1:34.038,1:33.194
972,8,6,7,2,1:34.953,1:33.663,1:33.253
972,822,131,77,3,1:34.041,1:33.264,1:33.289
972,1,131,44,4,1:34.409,1:33.760,1:33.767
972,817,9,3,5,1:35.560,1:35.483,1:34.905
972,13,3,19,6,1:35.828,1:35.049,1:35.110
972,830,9,33,7,1:35.301,1:35.221,1:35.161
972,807,4,27,8,1:35.507,1:35.328,1:35.285
972,815,10,11,9,1:36.185,1:35.513,1:35.337
972,839,10,31,10,1:35.372,1:35.729,1:35.430
973,1,131,44,1,1:20.511,1:20.210,1:19.149
973,20,6,5,2,1:20.939,1:20.295,1:19.200
973,822,131,77,3,1:20.991,1:20.300,1:19.373
973,8,6,7,4,1:20.742,1:20.621,1:19.439
973,830,9,33,5,1:21.430,1:20.722,1:19.706
973,817,9,3,6,1:21.704,1:20.855,1:20.175
973,4,1,14,7,1:22.015,1:21.251,1:21.048
973,815,10,11,8,1:21.998,1:21.239,1:21.070
973,13,3,19,9,1:22.138,1:21.222,1:21.232
973,839,10,31,10,1:21.901,1:21.148,1:21.272
974,8,6,7,1,1:13.117,1:12.231,1:12.178
974,20,6,5,2,1:13.090,1:12.449,1:12.221
974,822,131,77,3,1:13.325,1:12.901,1:12.223
974,830,9,33,4,1:13.078,1:12.697,1:12.496
974,817,9,3,5,1:13.219,1:13.011,1:12.998
974,832,5,55,6,1:13.526,1:13.397,1:13.162
974,815,10,11,7,1:13.530,1:13.430,1:13.329
974,154,210,8,8,1:13.786,1:13.203,1:13.349
974,18,1,22,9,1:13.723,1:13.453,1:13.613
975,1,131,44,1,1:12.692,1:12.496,1:11.459
975,20,6,5,2,1:13.046,1:12.749,1:11.789
975,822,131,77,3,1:12.685,1:12.563,1:12.177
975,8,6,7,4,1:13.548,1:12.580,1:12.252
975,830,9,33,5,1:13.177,1:12.751,1:12.403
975,817,9,3,6,1:13.543,1:12.810,1:12.557
975,13,3,19,7,1:13.435,1:13.012,1:12.858
975,815,10,11,8,1:13.470,1:13.262,1:13.018
975,839,10,31,9,1:13.520,1:13.320,1:13.135
975,807,4,27,10,1:13.804,1:13.406,1:13.271
976,1,131,44,1,1:41.983,1:41.275,1:40.593
976,822,131,77,2,1:43.026,1:41.502,1:41.027
976,8,6,7,3,1:42.678,1:42.090,1:41.693
976,20,6,5,4,1:42.952,1:41.911,1:41.841
976,830,9,33,5,1:42.544,1:41.961,1:41.879
976,815,10,11,6,1:43.162,1:42.467,1:42.111
976,839,10,31,7,1:43.051,1:42.751,1:42.186
976,840,3,18,8,1:43.613,1:42.284,1:42.753
976,13,3,19,9,1:43.165,1:42.735,1:42.798
976,817,9,3,10,1:42.857,1:42.215,1:43.414
977,822,131,77,1,1:05.760,1:04.316,1:04.251
977,20,6,5,2,1:05.585,1:04.772,1:04.293
977,1,131,44,3,1:05.064,1:04.800,1:04.424
977,8,6,7,4,1:05.148,1:05.004,1:04.779
977,817,9,3,5,1:05.854,1:05.161,1:04.896
977,830,9,33,6,1:05.779,1:04.948,1:04.983
977,154,210,8,7,1:05.902,1:05.319,1:05.480
977,815,10,11,8,1:05.975,1:05.435,1:05.605
977,839,10,31,9,1:06.033,1:05.550,1:05.674
977,832,5,55,10,1:05.675,1:05.544,1:05.726
978,1,131,44,1,1:39.069,1:27.893,1:26.600
978,8,6,7,2,1:40.455,1:28.992,1:27.147
978,20,6,5,3,1:39.962,1:28.978,1:27.356
978,822,131,77,4,1:39.698,1:28.732,1:27.376
978,830,9,33,5,1:38.912,1:29.431,1:28.130
978,807,4,27,6,1:39.201,1:29.340,1:28.856
978,815,10,11,7,1:42.009,1:29.824,1:28.902
978,839,10,31,8,1:39.738,1:29.701,1:29.074
978,838,1,2,9,1:40.011,1:30.105,1:29.418
978,154,210,8,10,1:42.042,1:29.966,1:29.549
979,20,6,5,1,1:17.244,1:16.802,1:16.276
979,8,6,7,2,1:17.364,1:17.207,1:16.444
979,822,131,77,3,1:18.058,1:17.362,1:16.530
979,1,131,44,4,1:17.492,1:16.693,1:16.707
979,830,9,33,5,1:17.266,1:17.028,1:16.797
979,817,9,3,6,1:17.702,1:17.698,1:16.818
979,807,4,27,7,1:18.137,1:17.655,1:17.468
979,4,1,14,8,1:18.395,1:17.919,1:17.549
979,838,1,2,9,1:18.479,1:18.000,1:17.894
979,832,5,55,10,1:18.948,1:18.311,1:18.912
980,1,131,44,1,1:44.184,1:42.927,1:42.553
980,20,6,5,2,1:44.275,1:43.987,1:42.795
980,822,131,77,3,1:44.773,1:43.249,1:43.094
980,8,6,7,4,1:44.729,1:43.700,1:43.270
980,830,9,33,5,1:44.535,1:43.940,1:43.380
980,817,9,3,6,1:45.114,1:44.224,1:43.863
980,807,4,27,7,1:45.280,1:44.988,1:44.982
980,815,10,11,8,1:45.591,1:44.894,1:45.244
980,839,10,31,9,1:45.277,1:45.006,1:45.369
981,1,131,44,1,1:36.009,1:34.660,1:35.554
